ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i
2.045809,1.414904,2.40114,2.844469,2.663883,1.262831,0.8740375
1.160102,0.413415,0.6526747,0.7245426,11.61825,6.049057,0.8296614
2.348688,1.431215,1.965857,2.296659,5.010562,1.941475,0.6999058
0.6699142,0.8324375,1.765182,2.051447,3.210675,1.353189,0.7644704
1.083687,0.4249725,0.6184902,0.8125095,5.450831,2.59904,0.2789494
2.055525,1.302464,1.794271,2.146994,5.140587,2.172826,0.6289241
1.538376,0.8630028,1.264143,1.57827,4.308985,1.891191,0.7138049
1.933872,0.9096279,1.291212,1.603069,5.414723,2.396429,0.5471956
0.9591045,2.045145,2.570253,2.551119,1.771726,7.789142,0.4116619
2.753345,1.35894,2.38847,2.830351,2.708047,1.120143,0.8998783
2.443148,1.80073,2.726938,3.13217,2.615488,1.174981,0.9499875
1.690456,0.7938633,1.196419,1.525915,3.341013,1.512467,0.6208804
1.008707,0.4051476,0.6308556,0.8082199,5.615492,2.639431,0.3910694
2.110897,0.9836693,1.431986,1.793753,4.562847,1.988177,0.725042
2.121418,1.042757,1.545134,1.950579,4.324211,1.91316,0.6926045
1.699127,0.7818775,1.183378,1.456903,4.059162,2.000144,0.6811282
1.874073,0.9137249,1.335203,1.685513,6.064734,2.259581,0.6632832
2.487755,1.342651,2.206142,2.540688,2.445399,1.166933,0.8246933
1.255564,1.691523,2.754658,3.265965,1.869793,1.080585,0.6248112
2.42502,1.625572,2.197701,2.551508,3.869797,1.807893,0.9125493
0.6298027,0.1208286,0.1804695,0.3167191,3.944588,1.688305,0.7199056
3.079664,1.658697,2.477224,3.155136,3.552465,1.74933,0.5404574
2.217554,1.734278,2.490707,2.930098,6.196936,2.514517,0.8703046
2.851748,1.606073,2.509645,3.03006,2.579771,1.153543,0.8268012
1.60343,1.565201,2.649105,3.093607,2.217781,0.9572654,0.9527636
2.155659,1.174677,1.619625,1.967171,3.671583,1.596435,0.8869793
1.867132,0.8915768,1.276091,1.55781,3.727881,1.618723,0.7894017
-0.2946873,2.452312,3.786583,4.034973,5.382133,2.060522,0.824305
2.531301,1.741682,2.329769,2.770567,2.963811,1.370023,0.3500631
1.076437,1.630703,2.564171,2.872059,3.264367,1.348326,0.7355961
1.755941,1.1984,2.016603,2.472713,2.709842,1.164837,0.465889
2.10783,1.528824,2.417437,2.868834,2.206724,1.108248,0.9245669
2.114544,1.930235,2.613758,3.046865,3.979716,1.650201,0.8649483
0.6293182,1.282238,2.027876,2.438133,3.513315,1.378657,0.7319096
2.275265,1.504765,2.602762,2.959143,3.020169,0.9438875,0.3678764
2.740334,1.747114,2.340992,2.711073,3.95809,1.651582,0.678018
1.95092,1.845245,2.671291,3.178171,4.605957,1.607876,0.7016852
2.197109,1.013649,1.492582,1.811363,2.476155,1.12258,0.4188746
0.392664,2.074852,3.012634,3.509508,4.536847,1.467259,0.3969527
2.774424,1.708496,2.351744,2.719921,4.301497,2.032402,0.5049618
0.9158039,0.7700825,1.720329,2.500349,1.682098,0.8566195,0.2342157
3.868927,1.60515,2.69426,3.194834,4.194492,1.422188,0.4574729
3.114174,1.684185,2.579134,3.039507,2.821361,1.08011,0.8433456
3.18219,1.858919,2.78447,3.309551,2.322645,1.137539,0.5084171
1.173155,1.527027,2.471195,2.901268,4.54117,1.873668,0.6960346
2.346348,1.795002,2.712027,3.117945,4.108107,1.510278,0.7760215
1.144526,1.576801,2.359476,2.606764,2.072083,0.977383,0.7498269
4.466892,1.724758,2.396019,2.852228,2.701219,1.309137,0.5774074
3.578026,1.482492,2.232531,2.720781,4.320019,1.292908,0.692987
1.808126,1.679543,2.640022,3.109976,3.081177,1.383268,0.8042766
3.043196,1.840902,2.790663,3.133188,3.001266,1.286684,0.6625794
1.967718,0.9406128,1.362623,1.674659,3.940956,1.750081,0.4238523
1.890053,1.029488,1.460558,1.806961,4.906865,2.116307,0.6593732
1.043562,0.3879242,0.6993923,0.7613525,3.880191,1.858197,0.7316079
1.653044,1.583923,2.773054,3.104204,2.466008,1.058981,0.9996844
3.097607,1.797874,2.715834,3.237272,3.601786,1.618079,0.304425
0.2528305,1.622454,2.536171,3.096214,3.310152,1.175467,0.4164791
1.710451,1.271116,1.756386,2.065798,5.162934,2.035263,0.8944438
1.493286,0.7408638,1.174179,1.451775,6.198974,2.647422,0.4229845
1.753008,0.7210903,1.161594,1.431368,5.02136,2.242826,0.1841521
1.285875,0.9413414,1.372831,1.628946,3.70702,1.718122,0.9998447
1.485121,0.5866528,0.9233112,1.175909,3.841917,1.907928,0.582418
0.1884022,-0.2007484,0.3211231,-0.2642307,1.501295,0.7498025,0.9997674
2.00606,1.004442,1.540829,1.98436,7.079867,3.038011,0.1682068
1.668047,0.7183714,1.061687,1.335252,3.310424,1.435745,0.6111887
0.324667,0.9455032,1.924023,2.521231,4.166561,2.11372,0.7257665
2.235693,1.191971,1.707443,2.095926,4.764537,2.080574,0.6239516
2.577703,1.750332,2.297998,2.74148,2.967529,1.319302,0.8738344
2.121708,1.153198,1.611393,2.015083,3.358761,1.511116,0.8448904
1.131269,0.4490662,0.7648907,0.9192505,5.675069,2.852195,0.4996253
3.867392,1.473677,2.425182,2.789125,3.36258,1.337699,0.4402952
5.149,1.697906,2.303673,2.737309,3.789633,1.603458,0.7187807
4.386629,1.860956,2.52866,2.958233,2.794212,1.357291,0.8310168
2.295673,1.722301,2.667816,3.006245,8.880978,1.365527,0.9182128
2.016335,1.969343,2.658319,3.009979,5.306704,2.183684,0.8342111
1.660414,0.8900242,1.343001,1.573378,8.805099,3.794144,0.4569851
2.215094,0.8228188,1.993628,2.601173,2.969474,2.71406,0.3393624
1.114975,0.4000378,0.6308327,0.8400059,7.536645,3.389228,0.5992317
1.573399,0.7504177,1.096979,1.340916,3.415567,1.402329,0.7360421
0.9673786,0.3019257,0.4610882,0.6101398,8.497852,3.409039,0.5499462
1.231287,0.8565121,1.332806,1.602293,4.773771,1.930385,0.7276679
1.985874,1.028286,1.564789,1.932095,5.342485,2.264551,0.1878976
2.654877,1.233559,1.745546,2.164017,3.568344,1.552191,0.7920577
1.719357,0.7985544,1.196512,1.499753,6.108584,2.601877,0.2487244
2.628529,1.222914,1.728474,2.090225,2.837714,1.295549,0.9998934
2.071051,1.128134,1.609621,1.983393,4.544557,2.022205,0.8629594
0.7382469,1.666931,2.40225,2.831551,2.961089,1.402216,0.4787878
4.499178,2.176649,3.120993,3.596384,5.584805,1.907226,0.8234903
2.456923,1.865601,2.434689,2.855244,5.589732,2.654804,0.4691703
3.415684,1.444321,2.387753,2.828382,2.428458,1.189288,0.9367735
0.9440937,1.521074,2.826525,3.551258,2.475721,1.246262,0.8460566
1.15122,0.9512234,1.913364,2.065964,2.529303,1.300365,0.6193379
0.9218178,1.881927,2.463795,2.830212,2.269323,1.107495,0.7636632
1.096872,0.4678059,0.7218971,0.8330574,4.989902,2.414184,0.9282134
1.343616,0.6631603,1.007862,1.244219,3.786751,1.752766,0.7127008
0.9659309,0.3997974,0.717598,0.845747,3.061193,1.407008,0.7683627
2.558134,1.942822,2.936352,3.508043,6.951078,2.536525,0.3231735
1.94854,0.9333382,1.421467,1.806956,4.623366,1.86909,0.277961
2.94515,1.727337,2.412891,2.79142,3.444664,1.689355,0.6843452
0.126606,1.511469,2.468567,2.780987,4.268521,1.631784,0.7861016
2.946089,1.90959,2.72352,3.330824,2.338161,1.268665,0.3686798
3.134396,1.710646,2.282198,2.648861,3.658035,2.015288,0.7377399
3.498598,1.612429,2.496603,2.923243,3.635327,1.590466,0.6176151
1.024292,0.3611088,0.5056667,0.6383419,5.123898,2.255961,0.7129728
2.123251,0.9750767,1.406002,1.734901,3.602823,1.577621,0.5795903
-0.2838879,2.010363,3.302349,3.4764,2.573979,1.157585,0.7049117
2.788614,1.52718,2.294178,2.688154,2.688508,1.176762,0.9455
4.972446,1.599091,2.158329,2.573729,4.007979,1.648977,0.7249402
0.5247879,2.165468,3.430769,3.992815,4.33641,1.921,0.7888231
1.933376,0.8715191,1.279686,1.590561,3.043374,1.408127,0.7262465
1.073141,0.3970585,0.6716766,0.7832813,4.128664,2.032455,0.8340122
1.10002,0.3858261,0.5972328,0.709631,14.66747,6.630805,0.9541744
1.78175,2.001207,3.286303,3.963007,4.964097,1.596098,0.8536066
1.223091,1.700619,3.010738,3.425205,2.147759,1.066397,0.9998067
0.663559,1.539286,2.393145,2.662842,5.153461,2.32285,0.9998626
1.378668,1.051153,1.543034,1.798672,4.88035,2.300848,0.2055998
2.904373,1.285583,2.081253,2.526896,2.706756,1.19631,0.7699168
-0.01271439,0.4780102,0.7710648,1.315681,1.597321,0.8241894,0.05
0.7796783,0.5192318,0.7678738,0.5127392,2.607735,1.271978,0.2523933
0.9277382,0.7799015,1.194899,1.472391,2.042151,1.017471,0.9998014
0.9345493,0.3963928,0.6621666,0.7759266,2.59238,1.303413,0.7826216
1.845472,0.8823395,1.277376,1.561071,2.767122,1.25905,0.4499978
1.28351,0.6198235,0.9351444,1.153097,5.939566,2.771793,0.6651111
1.471981,0.9131756,1.339066,1.594551,4.873496,2.108604,0.4521864
0.9783211,0.2792797,0.4953079,0.6128273,2.034983,0.978609,0.9986148
1.045155,0.6284237,1.005262,1.229477,2.742132,1.244953,0.8949767
2.869734,1.531857,2.431826,2.754448,3.406122,1.52713,0.3917462
0.828249,0.09268188,0.2502689,0.2191963,2.004346,0.9689186,0.6936134
1.491413,0.6661263,0.9250069,0.9613628,4.185194,1.808083,0.4282429
1.359413,1.494835,2.30624,2.563656,2.160737,1.070281,0.9997052
-0.02953529,3.022232,4.030893,4.871418,3.51652,0.9117393,0.349943
0.6907806,1.46533,2.302298,2.821739,5.205774,1.590408,0.5747957
1.167147,0.7488708,1.040962,1.321148,3.343366,1.450445,0.5759054
2.219748,1.652073,2.472275,2.984426,2.632751,1.266947,0.8656666
0.6093311,1.08679,2.150053,2.613998,4.787062,1.428233,0.688776
-0.4187412,1.879702,3.169189,3.610331,1.810918,1.091878,0.6679899
2.051886,2.10309,2.895628,3.133293,2.735613,1.076869,0.6033461
0.3119068,0.3939362,0.8929615,1.026447,1.532261,0.7523201,0.9998772
2.070713,1.729704,2.74745,3.226677,3.615952,1.260271,0.7338208
1.733925,1.019489,1.428427,1.772402,3.138423,1.309645,0.9147536
1.898798,0.8358002,1.229408,1.50074,2.106782,1.086548,0.3899591
0.1249466,0.1750565,0.1820793,0.6142159,2.056108,0.886364,0.7772028
1.769997,1.533764,2.221582,2.528435,2.969438,2.612495,0.692819
1.990784,0.5042458,0.7846165,0.7810574,4.374981,1.716083,0.2599834
1.017029,0.8024883,1.218151,1.59506,2.151001,1.010379,0.6773801
1.227205,1.429193,1.93371,2.226326,3.070694,1.335159,0.6355402
3.12993,0.8128529,1.257582,1.612648,3.773904,1.677512,0.2067878
1.109634,0.5985317,0.9094467,1.081184,3.50371,1.675685,0.3096799
1.122421,1.077768,1.474941,1.807442,3.067593,1.500609,0.7609242
1.941874,1.209488,1.69536,2.053099,2.069625,0.9951243,0.2625198
1.020039,1.8069,2.400957,2.758762,3.15395,1.53912,0.6203279
1.606844,1.033133,1.525446,1.880299,2.603699,1.309803,0.5111923
1.601759,1.393751,1.905548,2.22813,2.113508,0.9471694,0.4515534
1.388098,1.266319,1.707338,2.113894,2.208016,0.996947,0.9997144
0.9642792,0.7303143,1.105257,1.236135,1.389481,0.6921527,0.9997988
4.923885,1.589605,2.199419,2.584713,4.511396,1.394301,0.77967
1.262091,0.9880581,1.353062,1.547297,2.283477,1.10313,0.7906531
2.202751,1.03606,1.633125,1.862568,2.555137,1.336004,0.3341305
1.010069,0.8655052,1.269222,1.505646,3.019341,1.310178,0.2911946
1.453461,0.6682529,0.9771519,1.230923,4.515945,2.021895,0.5638342
1.779387,1.40169,1.876205,2.168762,2.348892,1.134139,0.9088914
2.818121,1.345381,2.63003,3.326277,1.348554,0.7034513,0.05
1.218124,0.605751,0.9739227,1.120981,5.281829,2.641031,0.7228358
1.693647,1.120878,1.5725,1.792091,3.604442,1.659082,0.2961766
1.300154,0.766119,1.185354,1.187752,2.223422,1.087283,0.485571
1.642874,0.5354099,0.8466091,0.9563274,5.079587,2.189231,0.3503034
1.712879,0.9705353,1.4865,1.906094,6.889489,2.871627,0.2582658
2.404425,1.116983,1.567125,1.903105,4.103093,1.833392,0.972173
1.832685,0.8952427,1.300253,1.638645,3.223095,1.384811,0.6279563
1.989111,0.9483643,1.4244,1.787294,2.843111,1.306328,0.3449514
1.359434,1.123079,1.618048,1.954168,4.100697,1.69764,0.5556238
2.340611,1.072073,1.801123,2.101841,1.480753,0.8096928,0.1250335
2.226118,1.247845,1.759165,2.09679,3.492515,1.588142,0.7892317
0.8017387,0.8329639,1.189333,1.608999,3.666748,1.82532,0.4640804
2.635614,0.6420002,0.9571762,1.098387,2.371286,1.145079,0.3638844
1.093941,1.19503,1.502527,1.994436,2.420033,0.9591676,0.2324079
1.451756,0.9249496,1.338398,1.622675,3.047589,1.311642,0.922716
1.361238,0.5948315,0.9289227,1.128454,4.692034,2.44154,0.6985964
2.251215,1.113287,1.453939,1.913433,4.20893,2.052549,0.7846652
1.895557,1.06197,1.595373,1.932495,4.314493,1.89384,0.8525791
3.307989,1.475075,2.476269,2.866875,2.373081,1.069348,0.7378674
2.094921,1.635399,2.413084,2.863247,2.017686,0.9783733,0.888768
2.345621,1.507902,2.263264,2.82321,2.373218,1.167579,0.4516918
4.29969,1.863892,2.802895,3.137651,5.757958,1.302239,0.7233768
2.612095,1.668005,2.271282,2.636486,2.507012,1.100752,0.7503986
1.581127,0.815012,1.239742,1.542259,5.590064,2.409781,0.7451578
2.359179,1.141338,1.660015,2.072895,3.921693,1.573228,0.1812536
2.092672,1.062042,1.505443,1.885621,5.070491,2.102664,0.8072
1.693991,0.9611969,1.373793,1.712339,7.553512,2.188198,0.7351414
1.920849,0.8871231,1.30241,1.608345,2.745723,1.211992,0.554926
1.867273,1.809443,2.51107,2.87698,7.558388,1.140966,0.1364616
1.197271,0.6309853,1.019836,1.213903,3.188782,1.562635,0.4688301
1.461237,0.7988892,1.237974,1.529165,4.377198,2.019574,0.4407782
1.625914,1.108946,1.554449,1.898603,3.508436,1.466123,0.628
1.329691,1.001627,1.387508,1.789005,1.973118,1.018493,0.6348488
1.62303,0.7847118,1.182545,1.473761,3.213464,1.555462,0.5249007
1.504843,1.984812,2.600241,2.940489,4.851866,1.866091,0.7692809
2.535751,1.096369,1.525105,1.873055,3.129958,1.297356,0.7941712
2.305309,1.106579,1.534355,1.863106,2.533494,1.216314,0.8969834
2.341669,1.165335,1.669992,2.00358,2.204601,0.9937714,0.5904199
1.252396,0.44244,0.688447,0.8854628,9.488469,4.707978,0.8821877
0.7470093,1.389242,2.395309,2.668842,4.094048,2.080801,0.6136772
2.835419,1.13969,1.300005,2.075556,1.668052,0.9702017,0.8004907
0.614851,1.452448,2.028946,2.355589,7.171327,1.437222,0.05
0.4124641,0.5830917,1.195078,1.424238,2.421794,1.063692,0.6385079
2.116863,1.388235,1.885567,2.184221,2.15033,0.9176369,0.7084908
1.125235,0.9671001,1.358727,1.461161,2.57877,1.046491,0.9964502
1.927279,1.595554,2.146315,2.387897,3.205063,1.428839,0.8108503
1.027285,1.633951,2.824917,3.200108,4.929838,0.8668584,0.6574743
1.297619,1.133871,1.646141,2.060465,2.702859,1.392863,0.3179501
0.6055031,1.568279,2.372974,2.725344,4.387814,1.803005,0.4230622
2.930536,0.9684067,2.337482,2.80456,3.163856,1.421072,0.8685336
0.6576691,0.9013176,1.39242,1.791269,2.491137,1.227186,0.8437875
1.102777,0.6127529,0.9660549,1.245878,3.806186,1.850212,0.3781517
1.69599,0.8615189,1.272197,1.617378,3.85494,1.780176,0.4837126
1.463858,1.109148,1.561161,1.909262,1.828154,0.8910076,0.9015253
1.903988,0.9935608,1.442793,1.813782,3.825509,1.771411,0.250001
1.584728,1.532003,2.051098,2.483673,2.361148,1.106816,0.999841
2.955009,1.193626,1.660957,1.927095,2.049745,0.9587348,0.2671368
-0.05889893,0.95508,3.029469,3.600245,1.702646,0.6626862,0.9996886
1.352163,0.6023865,1.324938,1.433844,1.572732,0.8089274,0.9762236
1.144804,0.1977386,0.4953594,0.5768566,2.088364,0.8927052,0.8632128
0.939785,1.075739,1.517206,1.79143,2.53094,1.173924,0.9206652
1.455645,0.8983765,1.252607,1.457615,3.141945,1.3433,0.5997068
1.643106,0.7887993,1.103743,1.589294,1.581956,0.8360689,0.4500011
1.950035,0.9719353,1.400064,1.745274,4.859247,2.159037,0.5227134
1.781561,0.9055519,1.301325,1.612463,4.289474,1.751534,0.791418
0.3425503,0.5058022,0.7881641,1.257837,2.458339,1.130695,0.7918448
0.243021,1.326439,2.668896,3.110178,2.417321,1.13614,0.5610955
2.390364,1.621222,2.446882,2.947598,3.182178,1.100189,0.6086215
2.434076,1.486563,2.347687,2.878843,1.604364,0.8866511,0.3783875
2.21003,1.739174,2.700594,3.204782,2.438068,1.107954,0.7780665
1.568674,1.038208,1.494295,1.779396,6.241457,3.029806,0.5992934
0.848999,0.4461441,0.6056538,0.6790123,9.494596,4.610902,0.4580506
1.589105,0.6887722,1.058374,1.333603,11.33293,5.8712,0.5877569
1.121931,0.4828339,0.6782513,0.771883,1.567399,0.788469,0.2437259
0.2731018,1.721859,2.735069,2.936449,3.426719,1.577786,0.52244
4.211578,1.589865,2.45223,2.839352,4.870459,1.792164,0.842252
1.876795,1.710255,2.470089,2.929867,9.288926,1.863618,0.7171658
1.929834,1.307093,2.057442,2.462574,4.06752,1.783972,0.9154045
2.439844,1.474363,2.332199,2.796165,4.796031,1.558116,0.4676237
1.975779,1.42235,1.960527,2.26766,3.128993,1.369493,0.9203901
2.233652,1.05562,1.501753,1.85655,4.496607,2.060459,0.8369305
1.807061,0.9065113,1.351465,1.690355,15.42599,7.526021,0.6087912
1.671223,0.8019714,1.772453,1.710554,11.30551,2.924544,0.4096817
1.324793,1.364759,1.872356,2.454006,1.718931,0.8431874,0.4100843
0.4662991,1.0249,1.773481,1.871296,3.186995,1.477981,0.4793608
0.4383812,0.7015533,1.563465,1.867191,2.570244,1.196657,0.4637822
1.862421,0.794529,1.168991,1.479663,3.724998,1.59279,0.3090908
1.79958,0.7368679,1.084991,1.374611,6.798735,2.970858,0.6195843
1.300396,0.7157307,1.141966,1.4366,4.412342,2.098245,0.5777676
1.470068,0.7117481,1.10762,1.379723,16.33541,6.658149,0.8480688
3.69997,1.721577,2.286835,2.627764,5.630016,2.175261,0.7538812
1.546751,0.6442013,0.9656792,1.243029,3.638415,1.685082,0.6461419
1.736677,0.7968674,1.204552,1.540071,6.256806,2.883216,0.2369815
2.583206,1.971468,2.849829,3.490078,3.196844,1.206607,0.9997287
1.648371,1.293919,2.141205,2.506241,5.001914,1.886892,0.3555298
2.548189,1.341772,2.160618,2.379116,3.206105,0.9810988,0.9996926
2.089392,1.814438,2.809193,3.277542,2.096012,0.9758779,0.4634513
1.389845,0.5412464,0.8703594,1.047718,5.38126,2.499151,0.4818954
4.463268,1.735126,2.313648,2.702641,3.945238,1.541347,0.9121506
1.450928,0.3508816,0.589817,0.708374,4.757629,2.161935,0.3357296
1.315125,0.6086006,0.9491596,1.18231,5.554513,2.642616,0.9848201
1.925215,1.183516,1.63327,2.002153,4.461425,1.838904,0.809036
1.160282,0.6750641,1.065327,1.30619,3.948113,1.848647,0.6724311
3.08219,1.537935,2.91972,3.482103,3.554146,1.435491,0.7343356
2.337555,1.309982,1.798561,2.062258,10.02225,4.187856,0.6805599
1.257622,1.737175,2.29987,2.720564,3.108817,1.413045,0.8809376
1.474226,0.7211952,1.102133,1.327721,4.078232,1.977116,0.666995
1.533915,2.48642,3.735498,3.951571,2.970109,1.893247,0.9244121
3.012375,1.39283,1.895792,2.210115,5.829667,2.336956,0.7128362
3.139746,1.394899,2.621252,3.222181,5.555637,2.002066,0.8945285
1.452248,0.9468975,1.782032,2.007549,5.786074,2.103572,0.34997
2.368793,1.114904,1.556908,1.845757,4.974759,2.222812,0.9692953
2.207474,1.196379,1.679564,2.014856,4.684372,2.043387,0.9240553
2.280663,1.294325,1.811884,2.159414,3.315797,1.477502,0.998096
1.414848,0.6296844,1.024916,1.285839,7.652977,3.471629,0.2865263
0.1088924,1.691977,2.982113,3.462753,2.051712,1.027167,0.2294201
2.23958,1.936081,2.648907,3.026606,2.441638,1.158286,0.8733586
2.729853,2.04966,2.932865,3.347795,2.977506,1.259991,0.9358662
1.719501,1.694897,2.63381,2.880369,3.281836,1.379355,0.9667613
0.6676865,1.599298,2.386566,2.856546,2.127991,1.013862,0.9143072
2.004791,1.226494,1.69421,2.003588,5.5177,2.298707,0.6567128
0.4180565,1.94775,2.971004,3.20281,2.371702,1.122166,0.415182
1.006239,1.530575,2.432606,2.902178,4.167799,1.45299,0.8499516
2.155603,0.95504,1.965609,2.472982,2.481515,1.141322,0.8861359
1.099138,0.472517,0.7776556,0.9681444,6.991019,3.063374,0.892865
1.778498,0.8411961,1.217751,1.509071,21.05869,8.607684,0.8233378
1.895454,0.8377295,1.24015,1.49577,12.1196,5.079552,0.8285961
1.734812,0.7869549,1.162561,1.402859,5.657097,2.468036,0.6164694
1.788612,1.079666,2.009914,2.30304,3.233575,1.681483,0.5881891
1.763771,0.815443,1.213592,1.496645,12.14464,4.34703,0.8068624
1.183657,0.4399223,0.7374363,0.8569965,6.586568,3.155442,0.8158771
1.767054,0.8840694,1.334831,1.661304,5.901365,2.689534,0.2148815
1.226934,0.613821,0.9725952,1.197733,3.29201,1.507877,0.4911634
1.416912,0.562376,0.8988295,1.136761,7.555351,3.564496,0.432108
0.63657,1.536402,2.381578,2.765581,2.863101,1.219137,0.8384876
2.443438,0.9806366,1.747477,1.949556,2.957891,1.401002,0.5675564
1.978212,1.049213,1.507698,1.837986,7.307501,2.655254,0.8791113
1.681368,0.7597046,1.127089,1.394016,4.564359,1.907955,0.9948251
2.407944,1.276802,1.78109,2.148167,18.01814,1.422316,0.8625596
1.556303,0.7276669,1.162005,1.438542,6.554069,2.431955,0.4884951
1.517544,0.4903946,0.8905602,0.8649635,6.563903,3.050478,0.5554431
-0.3297024,2.364098,3.512724,3.937481,3.224301,1.459147,0.3728322
3.304665,1.517448,2.703947,3.168991,3.198136,1.311721,0.4601808
1.094217,1.497353,2.527357,2.909554,4.92949,1.523555,0.6918902
1.149847,1.062653,2.137962,2.620792,2.162505,1.011229,0.9998304
4.670944,1.754189,2.349775,2.724882,3.688707,1.708993,0.6937182
0.3644905,0.8482857,1.622993,1.747433,2.859981,1.393688,0.5314195
1.920439,1.198084,1.667751,2.008926,4.343268,1.916908,0.8793045
2.245285,1.156399,1.615204,1.94015,7.007839,2.696765,0.6658428
1.855995,0.8934345,1.352619,1.65358,3.861555,1.659288,0.3999937
0.7591286,-0.5113125,0.2681656,-0.3073788,1.866079,1.012156,0.3462471
0.1299953,1.54351,2.823057,3.638456,4.435222,1.801129,0.6184736
2.368834,1.699608,2.78236,3.114464,3.071732,1.481015,0.399891
1.775385,0.7927933,1.179722,1.455273,2.495742,1.247939,0.5059582
1.437744,0.7137165,1.177549,1.441488,3.677548,1.727895,0.4898505
1.457134,0.6436262,0.9904737,1.248663,6.82254,3.025186,0.8774809
1.519329,1.460119,2.19969,2.612278,4.440608,1.798772,0.7647219
0.4109364,1.457186,2.207846,2.625648,4.359858,1.383005,0.9997057
1.996111,1.16605,1.635653,1.94236,3.533616,1.654031,0.9555716
